model_id,dataset,clinical_endpoint,adjustment_tier,covariates,n_obs,n_events,odds_ratio,ci_low,ci_high,p_value,c_statistic,delta_c_statistic,wald_chi2
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.701896100686253,3.7570627912952728,5.8843378909903095,1.1153400290059099e-41,0.7425709005406674,0.057708797804836176,182.92222715302015
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,7.711993142330704,4.911233967171266,12.109958235529076,7.135992148111332e-19,0.8063709916550176,0.11107581084706508,78.72573380924773
spatial_1lead_t111_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,7.697362638876307,4.8937938016323645,12.107047006068319,1.027799561717998e-18,0.809392694257353,0.1089860352155434,78.0050019954
spatial_1lead_t111_exact_theta_1000000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.7825433825433725,5.8936345616110835,7.80552208576494,3.6516192852086745e-157,0.6695730899634217,0.16957308996342169,713.396963329468
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,766.8803418803428,423.4186835630832,1388.9454612951495,1.727319885351853e-106,0.9605508642267189,0.46055086422671887,480.42450335716205
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,736.0496047357582,401.0144372281911,1350.9962992264554,1.0197435945457983e-100,0.9779279117219262,0.23672565234597864,453.90406538326687
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,578.1481973206569,212.33216483558536,1574.209627278789,1.500430793670299e-35,0.9552896927016645,0.2943581946222791,154.8626183499695
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.946216195742749,3.970968254326356,6.1609796624219495,3.4946666589501496e-46,0.6469403550894042,0.14694035508940417,203.55811097729094
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.886191982792177,3.9071713924785314,6.110525926418961,5.826809377843986e-44,0.7450124786756808,0.06015037593984951,193.37611712493677
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.179366657910265,5.211140530253986,12.83827187851205,6.413080048634724e-20,0.8100280990101807,0.1147329182022282,83.48717116986734
spatial_1lead_t000_exact_theta_1000000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.165049214633337,5.193523729146302,12.836762120338514,9.325844913334502e-20,0.8128803603450954,0.11247370130328571,82.74697445502461
